ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
1622837-20140216,2300188,21000,12,"AMERICAN MATTRESS, INC.",AMERICAN MATTRESS INC.,1232 S HALSTED ST,CHICAGO,IL,60607,11,3,11-3,12,1010,Limited Business License,,,1622837,RENEW,,12/15/2013,02/03/2014,N,02/16/2014,02/15/2016,02/03/2014,02/04/2014,AAC,02/04/2016,,41.866186669,-87.647034067,"(41.86618666895246, -87.64703406743604)"
2313561-20160316,2445655,388293,1,PROJECT OUTDOOR LLC,PROJECT,188 N WELLS ST 3RD 302,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,602,Administrative Commercial Office,2313561,RENEW,,01/15/2016,02/08/2016,N,03/16/2016,03/15/2018,02/08/2016,02/09/2016,AAC,03/14/2018,,41.885494118,-87.634070102,"(41.885494117593666, -87.63407010185051)"
1226276-20031116,1432606,48238,2,TFFC INC,"TFFC, INC.",910 S MICHIGAN AVE # 1814,CHICAGO,IL,60605,4,37,4-37,1,1012,Home Occupation,,,1226276,RENEW,,09/26/2003,11/06/2003,N,11/16/2003,11/15/2004,11/06/2003,11/07/2003,AAC,11/25/2003,,41.87025039,-87.62427758,"(41.8702503903183, -87.62427758029956)"
1948412-20120316,2136236,268468,5,"PCG CONSULTING, INC.",DAVID LOUIS PARTAKER,100 N LA SALLE ST  510,CHICAGO,IL,60602,42,9,42-9,1,1932,Expediter - Class B Employee,,,1948412,RENEW,,01/17/2012,03/12/2012,N,03/16/2012,03/15/2014,03/12/2012,03/13/2012,AAC,12/29/2012,,41.883237175,-87.632555577,"(41.88323717511991, -87.63255557700788)"
2496800-20161115,2496800,411475,1,Victura Consulting LLC,Victura Consulting LLC,55 W WACKER DR 14 1400,CHICAGO,IL,60601,42,,42-,,1010,Limited Business License,659 | 619,Financial and Accounting Services | Business and Management Consulting,2496800,ISSUE,11/09/2016,11/09/2016,11/14/2016,N,11/15/2016,11/15/2018,11/14/2016,11/15/2016,AAC,03/16/2018,,41.886706932,-87.63006619,"(41.88670693228625, -87.63006619014621)"
1767458-20170416,2512587,17186,3,"COST PLUS, INC.",WORLD MARKET,1101 S CANAL ST 1,CHICAGO,IL,60607,25,28,25-28,1,1474,Package Goods,774,Retail Sales of Packaged Liquor,1767458,RENEW,,02/15/2017,03/16/2017,N,04/16/2017,04/15/2019,03/16/2017,03/17/2017,AAC,03/16/2018,,41.868889711,-87.639098928,"(41.86888971111206, -87.63909892808796)"
1767459-20170416,2512588,17186,3,"COST PLUS, INC.",WORLD MARKET,1101 S CANAL ST 1,CHICAGO,IL,60607,25,28,25-28,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1767459,RENEW,,02/15/2017,03/16/2017,N,04/16/2017,04/15/2019,03/16/2017,03/17/2017,AAC,03/16/2018,,41.868889711,-87.639098928,"(41.86888971111206, -87.63909892808796)"
2511595-20170206,2511595,413663,1,OCIENT LLC,Ocient LLC,20 N WACKER DR  1200,CHICAGO,IL,60606,42,,42-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2511595,ISSUE,02/03/2017,02/03/2017,02/03/2017,N,02/06/2017,02/15/2019,02/03/2017,02/06/2017,AAC,03/19/2018,,41.882410906,-87.63717471,"(41.88241090648542, -87.63717471046387)"
23048-20110416,2081214,63414,20,STARBUCKS CORPORATION,STARBUCKS COFFEE #289,10 S RIVERSIDE PLZ  130,CHICAGO,IL,60606,42,12,42-12,1,1010,Limited Business License,,,23048,RENEW,,02/15/2011,03/28/2011,N,04/16/2011,04/15/2013,03/28/2011,04/07/2011,AAC,08/31/2012,,41.881664289,-87.638887444,"(41.881664289382925, -87.63888744408949)"
41319-20080516,1894939,1774,1,"ACTIVE GRAPHICS, INC.",ACTIVE GRAPHICS INC,1532 W FULTON ST,CHICAGO,IL,60607,27,33,27-33,12,1010,Limited Business License,,,41319,RENEW,,03/24/2008,06/10/2008,N,05/16/2008,05/15/2010,06/10/2008,06/11/2008,AAC,01/15/2010,,41.886638102,-87.665555149,"(41.88663810227771, -87.66555514927948)"
2184402-20120913,2184402,375370,1,"VALUECLICK MOBILE, INC",GREYSTRIPE,101 N WACKER DR 23RD,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,,,2184402,ISSUE,08/31/2012,09/12/2012,09/12/2012,N,09/13/2012,09/15/2014,09/12/2012,09/13/2012,AAC,12/26/2013,,41.883234348,-87.636649062,"(41.88323434776848, -87.6366490618587)"
1933951-20090623,1933951,337814,1,BUCK'S INC.,AM PM,1221-1223 S WABASH AVE,CHICAGO,IL,60605,3,40,3-40,1,1010,Limited Business License,,,1933951,ISSUE,10/14/2008,06/22/2009,06/22/2009,N,06/23/2009,10/15/2010,06/22/2009,06/23/2009,AAC,11/30/2009,,41.866831454,-87.625669609,"(41.86683145443883, -87.62566960895664)"
1333093-20080516,1896985,258591,1,PETICO DIGITAL IMAGIN CO,IMAGE ARTS ETC.,1344 S HALSTED ST,CHICAGO,IL,60607,11,3,11-3,12,1010,Limited Business License,,,1333093,RENEW,,03/24/2008,04/23/2008,N,05/16/2008,05/15/2010,04/23/2008,04/24/2008,AAC,05/05/2010,,41.864200748,-87.646980614,"(41.86420074774037, -87.64698061431271)"
2483388-20160810,2483388,408637,1,SDI PRESENCE LLC,SDI PRESENCE LLC,33 W MONROE ST 4TH 400,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,602 | 619,Administrative Commercial Office | Business and Management Consulting,2483388,ISSUE,07/28/2016,08/10/2016,08/10/2016,N,08/10/2016,08/15/2018,08/10/2016,08/10/2016,AAC,03/20/2018,1,41.880616006,-87.629049425,"(41.880616005740066, -87.62904942471995)"
20486-20011116,1187279,63300,41,"SODEXO MANAGEMENT, INC.",OPTIONS EXCHANGE-CAFETERIA-SODEXO,400 S LA SALLE ST 2ND,CHICAGO,IL,60605,4,9,4-9,1,1006,Retail Food Establishment,,,20486,RENEW,,10/03/2001,12/28/2001,N,11/16/2001,11/15/2002,07/12/2002,07/15/2002,AAC,10/24/2002,,41.87680832,-87.631916306,"(41.87680832019603, -87.63191630640748)"
1336104-20060516,1689252,66726,3,ACCESS LIVING OF METROPOLITAN CHICAGO,ACCESS LIVING OF METROPOLITAN CHICAGO,614 W ROOSEVELT RD,CHICAGO,IL,60607,25,28,25-28,1,1625,Raffles,,,1336104,RENEW,,03/27/2006,04/24/2006,N,05/16/2006,05/15/2007,04/24/2006,04/25/2006,AAC,03/09/2007,,41.867320834,-87.642810231,"(41.86732083393211, -87.64281023090003)"
1070479-20021116,1294705,205994,1,"DOUGLAS E. PHILLIPS FINE & RARE BOOKS, LLC",printers row fine & rare books llc,715 S DEARBORN ST,CHICAGO,IL,60605,4,54,4-54,1,1010,Limited Business License,,,1070479,RENEW,,09/24/2002,10/12/2002,N,11/16/2002,11/15/2003,10/12/2002,10/15/2002,AAC,11/12/2003,,41.873048437,-87.629010411,"(41.87304843735615, -87.6290104113186)"
1963994-20100916,2047776,342034,1,Tracey L Schencker,tsdogwalkers,165 N CANAL ST 13 1306,CHICAGO,IL,60606,42,21,42-21,1,1012,Home Occupation,,,1963994,RENEW,,07/15/2010,09/05/2010,N,09/16/2010,09/15/2012,09/05/2010,09/07/2010,AAC,12/31/2012,,41.885084438,-87.639667164,"(41.885084437587125, -87.63966716407688)"
11527-20000516,53118,51156,2,FEDERAL EXPRESS CORPORATION,FEDERAL EXPRESS CORP,111 E WACKER DR  1,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,,,11527,RENEW,,06/16/2000,,N,05/16/2000,05/15/2001,05/23/2001,05/07/2002,AAC,04/02/2003,,41.888079426,-87.62404737,"(41.88807942610461, -87.62404736976374)"
1520611-20041004,1520611,281883,1,HISPANIC HOUSING DEVELOPMENT CORPORATION,HISPANIC HOUSING DEVELOPMENT CORPORATION,205 W WACKER DR  2300,CHICAGO,IL,60606,42,9,42-9,1,1020,Residential Real Estate Developer,,,1520611,ISSUE,09/23/2004,09/24/2004,10/01/2004,N,10/04/2004,11/15/2005,10/01/2004,10/04/2004,AAC,04/28/2005,,41.886707304,-87.634150393,"(41.886707304096035, -87.63415039321221)"
43715-20121016,2181034,64292,2,PACIFIC TAI LCC.,BEST WESTERN GRANT PARK HOTEL,1100 S MICHIGAN AVE  1,CHICAGO,IL,60605,4,8,4-8,1,1370,Hotel,,,43715,RENEW,,08/15/2012,09/19/2012,N,10/16/2012,10/15/2014,09/19/2012,09/20/2012,AAC,12/29/2012,,41.869255756,-87.624276595,"(41.86925575643569, -87.6242765954789)"
1197394-20040816,1414436,36871,4,B G K SECURITY SERVICE INC,ORICKETAS,348 N ASHLAND AVE,CHICAGO,IL,60607,27,33,27-33,12,1010,Limited Business License,,,1197394,RENEW,,06/30/2004,04/04/2005,N,08/16/2004,05/15/2005,04/04/2005,05/04/2005,AAC,05/04/2005,,41.88841212,-87.667210583,"(41.88841212037674, -87.6672105832138)"
2385170-20160416,2447622,8970,142,"COMPASS GROUP USA, INC.",EUREST DINING SERVICES,440 S LA SALLE ST 3,CHICAGO,IL,60605,4,49,4-49,1,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2385170,RENEW,,02/15/2016,03/14/2016,N,04/16/2016,04/15/2018,03/14/2016,03/16/2016,AAC,03/23/2018,,41.87588847,-87.631884721,"(41.87588847004054, -87.63188472119873)"
1843489-20120516,2144843,267364,3,THOMAS J. BONANNO,THE BONANNO COMPANY,162 N FRANKLIN ST 4TH FLOOR 401,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,,,1843489,RENEW,,03/15/2012,05/14/2012,N,05/16/2012,05/15/2014,05/14/2012,05/15/2012,AAC,12/29/2012,,41.884872252,-87.635537217,"(41.8848722518548, -87.63553721738893)"
2390689-20170616,2524065,8970,142,"COMPASS GROUP USA, INC.",EUREST DINING SERVICES,440 S LA SALLE ST 3,CHICAGO,IL,60605,4,49,4-49,1,1481,Caterer's Liquor License,630,Catering of Liquor To Events,2390689,RENEW,,04/15/2017,07/27/2017,N,06/16/2017,04/15/2018,07/27/2017,07/27/2017,AAC,03/23/2018,,41.87588847,-87.631884721,"(41.87588847004054, -87.63188472119873)"
2385171-20170616,2524064,8970,142,"COMPASS GROUP USA, INC.",EUREST DINING SERVICES,440 S LA SALLE ST 3,CHICAGO,IL,60605,4,49,4-49,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2385171,RENEW,,04/15/2017,07/27/2017,N,06/16/2017,04/15/2018,07/27/2017,07/27/2017,AAC,03/23/2018,,41.87588847,-87.631884721,"(41.87588847004054, -87.63188472119873)"
2358824-20160416,2447620,8970,139,"COMPASS GROUP USA, INC.",AU BON PAIN,829 S WABASH AVE 1,CHICAGO,IL,60605,4,37,4-37,1,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2358824,RENEW,,02/15/2016,02/29/2016,N,04/16/2016,04/15/2018,02/29/2016,02/29/2016,AAC,03/23/2018,,41.871447643,-87.625781449,"(41.87144764250694, -87.62578144914167)"
1922340-20120916,2175902,335655,1,"M & R DEVELOPMENT, L.L.C.","M & R DEVELOPMENT, L.L.C.",1 N FRANKLIN ST 7TH 700,CHICAGO,IL,60606,42,9,42-9,1,1020,Residential Real Estate Developer,,,1922340,RENEW,,07/16/2012,07/26/2012,N,09/16/2012,09/15/2014,07/26/2012,07/27/2012,AAC,12/29/2012,,41.881967467,-87.635165443,"(41.881967467024346, -87.6351654428475)"
1442852-20050516,1585931,57405,3,BUSINESS WIRE,BUSINESS WIRE,161 N CLARK ST  3500,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,,,1442852,RENEW,,03/23/2005,05/17/2005,N,05/16/2005,05/15/2006,05/17/2005,05/18/2005,AAC,05/03/2006,,41.884779705,-87.630800667,"(41.884779704626446, -87.63080066748626)"
2334082-20160616,2462854,390830,1,Canna Consultants Incorporated,Canna Consultants Illinois,1 S DEARBORN ST 21 2100,CHICAGO,IL,60603,42,,42-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2334082,RENEW,,04/15/2016,05/05/2016,N,06/16/2016,06/15/2018,05/05/2016,05/06/2016,AAC,03/26/2018,1,41.881936675,-87.62925348,"(41.88193667467421, -87.62925347991924)"
1331590-20060216,1662986,86138,14,MEGME INC,JACKSON HEWITT TAX SERVICE,18 W JACKSON BLVD 2E,CHICAGO,IL,60604,42,9,42-9,1,1010,Limited Business License,,,1331590,RENEW,,12/21/2005,02/03/2006,N,02/16/2006,02/15/2007,02/03/2006,02/06/2006,AAC,01/16/2007,1,41.878288046,-87.628325201,"(41.87828804642385, -87.62832520144138)"
2202761-20121206,2202761,377427,1,"RTR MANAGEMENT AND CONSULTING SERVICES, LLC","RTR CONSULTING, LLC",1208 S FEDERAL ST 3RD D,CHICAGO,IL,60605,3,22,3-22,1,1012,Home Occupation,,,2202761,ISSUE,12/03/2012,12/06/2012,12/06/2012,N,12/06/2012,12/15/2014,12/06/2012,12/06/2012,AAC,12/29/2012,,41.866872344,-87.62960574,"(41.8668723437099, -87.62960574049669)"
23825-20030816,1363777,29858,1,"CHICAGO DIAMOND CENTER, INC.",CHICAGO DIAMOND CENTER INC,21 N WABASH AVE,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,23825,RENEW,,06/24/2003,07/14/2003,N,08/16/2003,08/15/2004,07/14/2003,07/15/2003,AAC,10/02/2003,,41.882567066,-87.626078783,"(41.88256706583192, -87.62607878323935)"
14415-20011116,1249943,85453,1,FORD MOTOR COMPANY,FORD MOTOR COMPANY,205 N MICHIGAN AVE,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,,,14415,RENEW,,06/25/2002,07/02/2002,N,11/16/2001,11/15/2002,07/02/2002,08/28/2002,AAC,04/02/2003,,41.88590606,-87.624371837,"(41.885906059506326, -87.62437183736003)"
1142808-20061116,1752512,56225,3,ELECTRONIC KNOWLEDGE INTERCHANGE COMPANY,ELECTRONIC KNOWLEDGE INTERCHANGE COMPANY,100 S WACKER DR  200,CHICAGO,IL,60606,42,12,42-12,1,1010,Limited Business License,,,1142808,RENEW,,09/20/2006,10/16/2006,N,11/16/2006,11/15/2007,11/28/2006,11/29/2006,AAC,05/01/2007,,41.880557025,-87.637131776,"(41.8805570251432, -87.63713177610846)"
1772660-20120316,2136524,312629,1,"RSTN, INC.","RSTN, INC.",20 N CLARK ST,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,1772660,RENEW,,01/17/2012,02/16/2012,N,03/16/2012,03/15/2014,02/16/2012,02/17/2012,AAC,08/06/2012,,41.882434012,-87.631037014,"(41.88243401155929, -87.63103701420854)"
7474-20120416,2139399,50696,1,RICHARD M STONE,"NATIONAL AUCTIONEERS, INC.",343 S DEARBORN ST # 101,CHICAGO,IL,60604,4,49,4-49,1,1060,Auctioneer,,,7474,RENEW,,02/17/2012,04/13/2012,N,04/16/2012,04/15/2014,04/13/2012,04/16/2012,AAC,06/29/2012,,41.877146786,-87.629121233,"(41.877146786216336, -87.62912123316899)"
2368612-20160416,2449810,336825,3,KENSINGTON SERVICE GROUP INC.,KENSINGTON RESEARCH AND RECOVERY,209 W JACKSON BLVD 8TH 800,CHICAGO,IL,60606,42,49,42-49,1,1010,Limited Business License,602,Administrative Commercial Office,2368612,RENEW,,02/15/2016,02/25/2016,N,04/16/2016,04/15/2018,02/25/2016,02/26/2016,AAC,03/28/2018,,41.878006063,-87.634022032,"(41.87800606262711, -87.63402203216754)"
1958685-20100916,2045623,270291,4,"PRODIGIOUS USA, LLC",MUNDOCOM/SHORT RUN,1201 W LAKE ST,CHICAGO,IL,60607,27,33,27-33,12,1008,Hazardous Materials,,,1958685,RENEW,,07/15/2010,08/23/2010,N,09/16/2010,09/15/2012,08/23/2010,08/24/2010,AAC,08/17/2012,,41.88539187,-87.656900868,"(41.88539186977547, -87.65690086836493)"
1892297-20080916,1919825,315670,1,ITIVITI USA INC.,"GREENLINE FINANCIAL TECHNOLOGIES, INC",20 N WACKER DR  3800,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,,,1892297,RENEW,,07/15/2008,10/28/2008,N,09/16/2008,09/15/2010,10/28/2008,03/17/2009,AAC,04/01/2009,,41.882410906,-87.63717471,"(41.88241090648542, -87.63717471046387)"
2125421-20111104,2125421,40149,3,GREAVES TRAVEL L.L.C.,GREAVES TRAVEL L.L.C.,221 N LA SALLE ST 25TH 2500,CHICAGO,IL,60601,42,9,42-9,1,1133,Broker,,,2125421,ISSUE,11/03/2011,11/04/2011,11/04/2011,N,11/04/2011,09/15/2014,11/04/2011,11/04/2011,AAC,06/21/2012,,41.886308568,-87.63231876,"(41.886308567767294, -87.63231875970524)"
36538-20101016,2051008,33137,1,BURNHAM PARK AMIMAL HOSP LIMITED,BURNHAM PARK ANIMAL HOSP LTD,1025 S STATE ST 1ST,CHICAGO,IL,60605,4,58,4-58,1,1054,Veterinary Hospital,,,36538,RENEW,,08/16/2010,09/30/2010,N,10/16/2010,10/15/2012,10/01/2010,10/01/2010,AAC,08/31/2012,,41.869350324,-87.62732291,"(41.86935032364834, -87.62732291047135)"
1488453-20120516,2143127,4679,1,"THORNE ASSOCIATES, INC.","THORNE ASSOCIATES, INC.",1450 W RANDOLPH ST  1,CHICAGO,IL,60607,27,33,27-33,12,1008,Hazardous Materials,,,1488453,RENEW,,03/15/2012,04/03/2012,N,05/16/2012,05/15/2014,04/03/2012,04/04/2012,AAC,12/29/2012,,41.884672514,-87.663966288,"(41.884672514405146, -87.66396628763603)"
2269483-20170716,2555703,382197,1,GEPADE LLC,GEPADE CAFFE,60 E ADAMS ST 1ST,CHICAGO,IL,60603,42,9,42-9,1,1006,Retail Food Establishment,781,Sale of Food Prepared Onsite With Dining Area,2269483,RENEW,,09/07/2017,09/07/2017,N,07/16/2017,07/15/2019,09/07/2017,01/31/2018,AAC,03/30/2018,,41.879645907,-87.625485351,"(41.879645907113094, -87.6254853513935)"
1299514-20080516,1896940,253882,1,"GLOBAL CONTRACT MANUFACTURING, L.L.C.",GLOBAL CONTRACT MANUFACTURING,810 W WASHINGTON BLVD,CHICAGO,IL,60607,27,1,27-1,12,1010,Limited Business License,,,1299514,RENEW,,03/24/2008,04/10/2008,N,05/16/2008,05/15/2010,04/10/2008,04/11/2008,AAC,04/14/2008,,41.883246471,-87.647958682,"(41.883246470993235, -87.64795868219734)"
2031848-20121016,2182793,352736,1,"THE M3A GROUP, LLC",USBSUPERSTORE.COM,61 W 15TH ST 7 704,CHICAGO,IL,60605,3,54,3-54,1,1012,Home Occupation,,,2031848,RENEW,,08/15/2012,10/14/2012,N,10/16/2012,10/15/2014,10/14/2012,10/15/2012,AAC,12/29/2012,,41.861809683,-87.629694674,"(41.8618096832441, -87.62969467420886)"
2320444-20160416,2451095,389276,1,"Educational Networks, Inc.","Educational Networks of Illinois, Inc.",180 N STETSON AVE  3505,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,708,Miscellaneous Commercial Services,2320444,RENEW,,02/15/2016,04/01/2016,N,04/16/2016,04/15/2018,04/01/2016,04/04/2016,AAC,04/02/2018,,41.885367821,-87.622447201,"(41.885367821459624, -87.62244720125689)"
1170842-20040516,1484142,48081,2,A & A JEWELRY MANUFACTURING LCC.,A & A JEWELRY MFG L.L.C.,5 S WABASH AVE,CHICAGO,IL,60603,42,9,42-9,1,1009,Manufacturing Establishments,,,1170842,RENEW,,03/17/2004,04/16/2004,N,05/16/2004,05/15/2005,04/16/2004,04/16/2004,AAC,01/21/2005,,41.881921563,-87.62606306,"(41.88192156256051, -87.62606305984501)"
1092402-20051116,1630899,43475,2,"Q INTERACTIVE, INC.","COOLSAVINGS, INC.",360 N MICHIGAN AVE 19,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,,,1092402,RENEW,,09/22/2005,11/10/2005,N,11/16/2005,11/15/2006,11/10/2005,11/14/2005,AAC,03/31/2006,,41.888140152,-87.62469579,"(41.88814015241156, -87.6246957901013)"
2184386-20160916,2478512,63955,20,"CHICAGO SPORTS & NOVELTY, INC",Chicago Sports & Novelty,174 N MICHIGAN AVE GROUND,CHICAGO,IL,60601,42,,42-,,1010,Limited Business License,,,2184386,RENEW,,07/15/2016,08/25/2016,N,09/16/2016,09/15/2018,08/25/2016,01/11/2017,AAC,04/03/2018,,41.885109501,-87.624629465,"(41.88510950107538, -87.6246294647287)"
1271936-20110216,2071560,244037,3,"UNITED STATES CELLULAR OPERATING COMPANY OF CHICAGO, LLC",U S CELLULAR,30 N LA SALLE ST # 100C,CHICAGO,IL,60602,42,9,42-9,1,1061,Electronic Equipment Repair,,,1271936,RENEW,,12/15/2010,01/28/2011,N,02/16/2011,02/15/2013,01/28/2011,04/18/2011,AAC,04/10/2012,,41.882694669,-87.632531427,"(41.88269466861121, -87.63253142666058)"
1816429-20100916,2046527,315600,1,"SHELBOURNE DEVELOPMENT GROUP, INC.","SHELBOURNE DEVELOPMENT GROUP, INC.",111 S WACKER DR 50 5001,CHICAGO,IL,60606,42,12,42-12,1,1020,Residential Real Estate Developer,,,1816429,RENEW,,07/15/2010,09/13/2010,N,09/16/2010,09/15/2012,09/13/2010,09/14/2010,AAC,12/31/2012,,41.880334099,-87.636580238,"(41.88033409920658, -87.63658023772034)"
1096153-20050516,1583194,22555,2,CMCA CATERING LLC,Wolfgang Puck,233 S WACKER DR  4900,CHICAGO,IL,60606,42,12,42-12,1,1006,Retail Food Establishment,,,1096153,RENEW,,03/23/2005,01/27/2006,N,05/16/2005,05/15/2006,01/27/2006,01/31/2006,AAC,04/25/2006,,41.878560154,-87.636523872,"(41.87856015362371, -87.63652387205532)"
1594597-20071116,1864497,290137,1,"MERISANT US, INC.","MERISANT US, INC.",10 S RIVERSIDE PLZ 8 850,CHICAGO,IL,60606,42,12,42-12,1,1010,Limited Business License,,,1594597,RENEW,,09/21/2007,12/11/2007,N,11/16/2007,09/15/2008,12/11/2007,12/12/2007,AAC,03/26/2008,,41.881664289,-87.638887444,"(41.881664289382925, -87.63888744408949)"
13680-20071116,1849542,6317,1,BROWN BROTHERS HARRIMAN & CO,BROWN BROTHERS HARRIMAN CO,125 S WACKER DR,CHICAGO,IL,60606,42,12,42-12,1,1010,Limited Business License,,,13680,RENEW,,09/21/2007,12/05/2007,N,11/16/2007,09/15/2008,12/05/2007,12/06/2007,AAC,09/11/2008,,41.880013427,-87.636572385,"(41.88001342713154, -87.63657238450709)"
1047394-20051116,1633257,62544,26,HYATT CORPORATION,HYATT CORPORATION,200 W MADISON ST,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,,,1047394,RENEW,,09/22/2005,11/17/2005,N,11/16/2005,11/15/2006,11/17/2005,11/18/2005,AAC,10/23/2006,,41.88205499,-87.633899901,"(41.88205498997484, -87.63389990116276)"
30681-20120516,2143498,14184,1,"BENJAMINA BOOKS, INC.",LOVERS PLAYGROUND,1246 W RANDOLPH ST,CHICAGO,IL,60607,27,33,27-33,12,1010,Limited Business License,,,30681,RENEW,,03/15/2012,04/03/2012,N,05/16/2012,05/15/2014,04/03/2012,04/04/2012,AAC,12/29/2012,,41.884324351,-87.658695147,"(41.884324351276774, -87.65869514701116)"
1884280-20080916,1920154,325460,1,"CREATIVE CIRCLE CHICAGO, LLC",CREATIVE CIRCLE,233 N MICHIGAN AVE  1960,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,,,1884280,RENEW,,07/15/2008,07/29/2008,N,09/16/2008,09/15/2010,07/29/2008,07/30/2008,AAC,10/17/2008,,41.886567371,-87.624384671,"(41.886567370886944, -87.62438467059714)"
1475307-20041116,1528527,39819,2,ACCENTING CHICAGO EVENTS & TOURS,ACCENTING CHICAGO EVENTS & TOURS,225 N MICHIGAN AVE  1100,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,,,1475307,RENEW,,09/27/2004,10/21/2004,N,11/16/2004,11/15/2005,10/21/2004,10/22/2004,AAC,02/02/2005,,41.886377406,-87.62438167,"(41.88637740620821, -87.62438167043969)"
82067-20031116,1435083,68080,1,CHICAGO ASSOC FOR THE PERF ART,THE CHICAGO THEATRE,175 N STATE ST  FIRST,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,,,82067,RENEW,,09/26/2003,11/12/2003,N,11/16/2003,11/15/2004,11/12/2003,11/13/2003,AAC,03/19/2004,1,41.885237799,-87.627781834,"(41.885237799492714, -87.62778183447381)"
1743623-20100916,2046360,309243,1,REWARDS NETWORK INC.,REWARDS NETWORK,2 N RIVERSIDE PLZ  235,CHICAGO,IL,60606,42,21,42-21,1,1010,Limited Business License,,,1743623,RENEW,,07/15/2010,09/10/2010,N,09/16/2010,09/15/2012,09/10/2010,09/13/2010,AAC,08/17/2012,,41.881977048,-87.63887584,"(41.88197704758362, -87.63887583987513)"
26689-20080316,1886535,85952,6,"A & B TOBACCO,  INC.",A & B TOBACCO INC,30 N LA SALLE ST  6TH,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,26689,RENEW,,01/22/2008,03/14/2008,N,03/16/2008,03/15/2010,03/14/2008,03/17/2008,AAC,12/05/2008,,41.882694669,-87.632531427,"(41.88269466861121, -87.63253142666058)"
2055270-20140916,2343421,48182,2,"MB INVESTMENTS, LLC","MB INVESTMENTS, LLC",180 N WACKER DR LL 001,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,,,2055270,RENEW,,07/15/2014,07/29/2014,N,09/16/2014,09/15/2016,07/29/2014,07/30/2014,AAC,12/17/2014,,41.885243233,-87.637164794,"(41.8852432326908, -87.63716479430107)"
1822210-20080416,1890651,221829,10,HEISNER ENTERPRISES,MCDONALD'S,23 S CLARK ST 1,CHICAGO,IL,60603,42,9,42-9,1,1006,Retail Food Establishment,,,1822210,RENEW,,02/19/2008,04/04/2008,N,04/16/2008,04/15/2010,04/04/2008,04/07/2008,AAC,04/09/2010,,41.881386284,-87.630719544,"(41.88138628442378, -87.63071954393341)"
1648551-20061116,1757266,247735,2,"JOHNNY BOY, INC.",JOHNNY BOY CHICAGO,75 E WACKER DR  310,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,,,1648551,RENEW,,09/20/2006,10/17/2006,N,11/16/2006,11/15/2007,10/17/2006,10/18/2006,AAC,04/12/2007,,41.887861892,-87.625413041,"(41.88786189172989, -87.62541304135654)"
1544073-20080316,1886692,222739,4,"TD AMERITRADE, INC.","TD AMERITRADE, INC.",100 N LA SALLE ST,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,1544073,RENEW,,01/22/2008,02/22/2008,N,03/16/2008,03/15/2010,02/22/2008,02/25/2008,AAC,10/02/2008,,41.883237175,-87.632555577,"(41.88323717511991, -87.63255557700788)"
