restaurantID,name,location,reviewCount,rating,categories,address,Hours,GoodforKids,AcceptsCreditCards,Parking,Attire,GoodforGroups,PriceRange,TakesReservations,Delivery,Takeout,WaiterService,OutdoorSeating,WiFi,GoodFor,Alcohol,NoiseLevel,Ambience,HasTV,Caters,WheelchairAccessible,webSite,phoneNumber,filReviewCount
JdWKoJqJ-oXhMFkCJ_HvOw,"WNUA 95.5","WNUA 95.5 - The Loop - Chicago, IL",14,2,"Mass Media, Radio Stations, METADATA","233 N Michigan Ave (between Lake St & Wacker Pl) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 540-2000",7
JE5KJQAdPCdtej9725WUDg,"Cha'rron Davis Marketing Consultant","Cha'rron Davis Marketing Consultant - The Loop - Chicago, IL",2,5,"Professional Services, Marketing, METADATA","Chicago, IL 60602","Mon-Fri 9 am - 5 pm Sat 10 am - 12 pm",,,,,,,,,,,,,,,,,,,,,"(312) 405-7633",1
jE5xRrysiZwF7xPUiu95qQ,"Chicken Planet","Chicken Planet - The Loop - Chicago, IL",173,5,"Restaurants, American (New), Sandwiches, METADATA","177 W Van Buren St Chicago, IL 60604 Neighborhood: The Loop","Mon-Fri 10 am - 5 pm",Yes,Yes,Street,Casual,No,$,No,Yes,Yes,No,No,,Lunch,No,Average,Casual,No,,Yes,http://www.chickenplanetchicago.coâ€¦,"(312) 360-1409",13
Je6lscSmqLp29IC4AyYiCg,"Lobby Lounge","Lobby Lounge - South Loop - Chicago, IL",20,3,"Nightlife, Bars, Lounges, Restaurants, American (New), METADATA","Showplace Icon Theatre 1011 S Delano Ct E Chicago, IL 60605 Neighborhood: South Loop","Mon-Wed 3 pm - 12 am Thu 3 pm - 1 am Fri 12 pm - 1:30 am Sat 11 am - 1:30 am Sun 12 pm - 12 am",No,Yes,Garage,Casual,Yes,$$$,No,No,Yes,Yes,No,,,"Full Bar",Loud,,Yes,Yes,Yes,http://www.showplaceicon.com/Lobbyâ€¦,"(312) 564-2104",4
JEAl7tmxI2St0xY-3gC-4Q,"The African Truck","The African Truck - The Loop - Chicago, IL",5,4,"Restaurants, African, Food Stands, METADATA","S Columbus Ave & E Randolph St Chicago, IL 60601 Neighborhood: The Loop",,No,No,,Casual,Yes,$,No,No,Yes,No,No,,,No,,,,,Yes,,,0
JF1adUKdsNebw6-8MABATg,"Hotel 71","Hotel 71 - The Loop - Chicago, IL",135,4,"Event Planning & Services, Hotels, Hotels & Travel, METADATA","71 E Wacker Dr (between Lower Wacker Dr & Macchesneyer Dr) Chicago, IL 60601 Neighborhood: The Loop",,,Yes,,,,$$,,,,,,Free,,,,,,,,http://www.hotel71.com/,"(312) 346-7100",13
jFE22sI7-qhFvhzafXROag,"Dunkin' Donuts","Dunkin' Donuts - The Loop - Chicago, IL",8,4,"Food, Donuts, METADATA","439 S Dearborn St (between Van Buren St & Congress Pky) Chicago, IL 60605 Neighborhood: The Loop",,,Yes,,,,$,,,,,,,,,,,,,Yes,http://www.dunkindonuts.com,"(312) 235-0332",0
JFFgxyblHOKbiMgaVSl1Rg,"215 West Apartments","215 West Apartments - The Loop - Chicago, IL",6,5,"Home Services, Real Estate, Apartments, METADATA","215 W Washington St (between Wells St & Franklin St) Chicago, IL 60606 Neighborhood: The Loop","Mon-Thu 9 am - 7 pm Fri 9 am - 6 pm Sat 10 am - 5 pm Sun 11 pm - 5 pm",,Yes,,,,,,,,,,,,,,,,,,http://www.215westapts.com,"(877) 215-9378",15
JffypxMz3Fqs82zmhfRlHQ,"Shamrock Shuffle","Shamrock Shuffle - South Loop - Chicago, IL",9,4,"Local Flavor, METADATA","Chicago, IL 60605",,No,,,,,,,,,,,,,,,,,,,http://www.shamrockshuffle.com,,0
jFgJg08juDynAZsiBkgC0Q,"A Plus Flowers and Gifts","A Plus Flowers and Gifts - The Loop - Chicago, IL",11,4,"Shopping, Flowers & Gifts, Florists, METADATA","227 W Monroe Street Suite 1800 Chicago, IL 60606 Neighborhood: The Loop",,,Yes,Street,,,$$,,,,,,,,,,,,,Yes,,"(312) 606-9800",5
JFRHUluXX2a2JJAcuGjo8A,"Dagwood's Sandwich Factory","Dagwood's Sandwich Factory - CLOSED - The Loop - Chicago, IL",7,3,"Restaurants, Sandwiches, METADATA","162 N Franklin St (between Adams St & Couch Pl) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.eatdagwoods.com,"(312) 845-5001",1
jfRKmyb6GSRImO8t5EE88w,"Burrito Beach","Burrito Beach - The Loop - Chicago, IL",26,4,"Restaurants, Mexican, METADATA","19 S La Salle St (between Arcade Pl & Madison St) Chicago, IL 60603 Neighborhood: The Loop","Mon-Fri 10:30 am - 4 pm",Yes,Yes,,Casual,Yes,$,No,Yes,Yes,No,No,,Lunch,No,Average,,,Yes,Yes,http://www.burritobeach.com,"(312) 578-9340",2
JghGUoSNrKvvilvA1x5LEw,7-Eleven,"7-Eleven - The Loop - Chicago, IL",5,4,"Food, Convenience Stores, METADATA","35 E Wacker Dr Lbby 4 Chicago, IL 60601 Neighborhood: The Loop",,,Yes,,,,$,,,,,,,,,,,,,,http://www.7-eleven.com,"(312) 759-1501",0
Jgi1sV60-L1-UWXcUmoJAg,Lollapalooza,"Lollapalooza - The Loop - Chicago, IL",125,5,"Arts & Entertainment, Performing Arts, METADATA","300 E Congress Pkwy Grant Park Chicago, IL 60601",,No,,,,,,,,,,,,,,,,,,,http://www.lollapalooza.com,,9
JIcqLc42jiiF5DDj1Bbhtg,"Frango Cafe","Frango Cafe - The Loop - Chicago, IL",11,4,"Restaurants, Sandwiches, Food, Ice Cream & Frozen Yogurt, METADATA","111 N State St Macy's, 7th Floor (between Court Pl & Washington St) Chicago, IL 60602",,Yes,Yes,,Casual,Yes,$,,No,,Yes,No,,Lunch,No,,,,,Yes,http://www.visitmacyschicago.com/vâ€¦,"(312) 781-1000",0
jIEybNqIRFGRRZvVDsL-gw,"Vip Nail Salon","Vip Nail Salon - The Loop - Chicago, IL",20,4,"Beauty and Spas, Nail Salons, METADATA","180 W Washington St (between La Salle St & Wells St) Chicago, IL 60602 Neighborhood: The Loop",,,Yes,Street,,,$$,,,,,,,,,,,,,Yes,,"(312) 338-0788",4
JiiSJzEBK4J16aumI0r1JQ,"Tv Guide Magazine","Tv Guide Magazine - The Loop - Chicago, IL",1,5,"Add, METADATA","303 E Wacker Dr Ste 1116 (between Columbus Dr & Field Blvd) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 861-0600",0
jIuuCQR43r-q4t5kfcoDHA,"Bon Appetit","Bon Appetit - The Loop - Chicago, IL",9,4,"Restaurants, Cafes, METADATA","227 W Monroe St Chicago, IL 60606 Neighborhood: The Loop",,Yes,Yes,,Casual,,,,,Yes,,,,,,,,,,,http://www.cafebonappetit.com/,"(312) 332-1075",1
JJ1yyOKfdF1H5IVUAUL5oA,"Lasalle Flower Shop","Lasalle Flower Shop - CLOSED - The Loop - Chicago, IL",3,5,"Shopping, Flowers & Gifts, Florists, METADATA","212 S Clark St Chicago, IL 60604 Neighborhood: The Loop",,,Yes,,,,,,,,,,,,,,,,,,,"(312) 263-1144",1
jJ3R_3MLB38R_PzrKzKuAg,"Bonivino Restaurant","Bonivino Restaurant - The Loop - Chicago, IL",51,4,"Restaurants, Italian, METADATA","111 W Van Buren St (between Clark St & La Salle St) Chicago, IL 60605 Neighborhood: The Loop",,Yes,Yes,Street,Casual,Yes,$$,Yes,Yes,Yes,Yes,No,,"Lunch, Dinner","Full Bar",Average,,,No,Yes,http://www.bonivino.com/,"(312) 427-0231",8
jkJgeuxKApa5Ok4e3_oe4Q,"McCormick & Schmick's","McCormick & Schmick's - The Loop - Chicago, IL",150,4,"Restaurants, Seafood, METADATA","One E. Wacker Dr. Chicago, IL 60601 Neighborhood: The Loop","Mon-Thu 11:30 am - 10 pm Fri 11:30 am - 11 pm Sat 4 pm - 11 pm Sun 4 pm - 9 pm",No,Yes,Valet,Casual,Yes,$$$,Yes,No,Yes,Yes,Yes,No,Dinner,"Full Bar",Average,"Classy, Upscale, Touristy, Casual",Yes,,Yes,http://www.McCormickandSchmicks.com,"(312) 923-7226",19
jLaM3vekpcI-v_WGwMmPHg,"Harris Theater","Harris Theater - The Loop - Chicago, IL",57,5,"Arts & Entertainment, Cinema, Music Venues, Nightlife, METADATA","205 E Randolph St (at Stetson Ave) Chicago, IL 60601 Neighborhood: The Loop",,Yes,Yes,Garage,,Yes,$$,,,,,No,,,"Beer & Wine Only",Quiet,,No,,,http://www.harristheaterchicago.org,"(312) 334-7777",5
jlX86Wp02fE3VF_PDffxqg,"James R. Thompson Center","James R. Thompson Center - The Loop - Chicago, IL",36,3,"Shopping, Shopping Centers, Public Services & Government, METADATA","100 W Randolph St (between Beaubien Ct & Michigan Ave) Chicago, IL 60601 Neighborhood: The Loop",,,Yes,Street,,,$,,,,,,,,,,,,,Yes,http://www.state.il.us/cms/1_jrtc/â€¦,"(312) 814-3000",2
JMTpfr5ID-jO1PUIFWJPYA,"Chicago Sub","Chicago Sub - The Loop - Chicago, IL",2,4,"Restaurants, Sandwiches, METADATA","81 E Madison St (between Garland Ct & Michigan Ave) Chicago, IL 60602 Neighborhood: The Loop",,,Yes,,Casual,,$,,,Yes,,No,,,,,,,,,,"(312) 345-1514",0
JntMBuVk3FmZGH7qPB5d4w,"Franklin Tap","Franklin Tap - The Loop - Chicago, IL",84,3,"Restaurants, American (Traditional), Nightlife, Bars, Pubs, METADATA","325 S Franklin (between Jackson Blvd & Van Buren St) Chicago, IL 60606 Neighborhood: The Loop",,No,Yes,Street,Casual,Yes,$$,Yes,No,Yes,Yes,Yes,No,Lunch,"Full Bar",Average,Casual,Yes,No,Yes,http://www.franklintap.com,"(312) 212-3262",15
JoK2Kh99t8HBoiiu7ufrsw,"LAZ Parking","LAZ Parking - The Loop - Chicago, IL",24,2,"Automotive, Parking, METADATA","Chicago, IL 60603",,,,,,,,,,,,,,,,,,,,,http://www.chicagometers.com/home.â€¦,"(877) 242-7901",4
JoRZpU0sP9PBqjr77bS52A,"Panda Express","Panda Express - The Loop - Chicago, IL",8,2,"Restaurants, Chinese, METADATA","110 W Monroe St (at Michigan Ave) Chicago, IL 60603 Neighborhood: The Loop",,,Yes,,Casual,No,$,No,,Yes,No,,,,,Average,,,,,http://www.pandaexpress.com/,"(312) 558-9106",1
jOuCUOCFO2s-7nxuR_KTsg,"Simply Fashions","Simply Fashions - The Loop - Chicago, IL",2,4,"Shopping, Department Stores, Fashion, METADATA","232 S State St Chicago, IL 60603 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 386-1660",0
JPandDiT-oIJ9wsun8K9Og,"Douglas James Dr","Douglas James Dr - The Loop - Chicago, IL",2,4,"Health and Medical, Dentists, Orthodontists, Cosmetic Dentists, Periodontists, METADATA","122 S Michigan Ave (between Monroe St & Adams St) Chicago, IL 60603 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.michiganavenuedentalassâ€¦,"(312) 922-9595",17
jPcj6gv1C8ILNez8b2FwTA,"Salon 29","Salon 29 - The Loop - Chicago, IL",2,5,"Beauty and Spas, Hair Salons, METADATA","111 N Wabash Ave Ste 2016 Chicago, IL 60602 Neighborhood: The Loop","Tue-Fri 11 am - 7 pm Sat 9 am - 3 pm",Yes,Yes,"Garage, Valet",,,$$,,,,,,,,,,,,,Yes,http://chicagosalon29.com/,"(312) 372-2929",32
JPEoaXlg-f9eVbxQ9BVNrQ,Ricobene's,"Ricobene's - CLOSED - The Loop - Chicago, IL",8,5,"Restaurants, METADATA","60 E. Lake Street (between Dearborn St & Garland Ct) Chicago, IL 60601 Neighborhood: The Loop",,,,,Casual,No,$,No,No,Yes,No,No,,,,,,,,,,"(312) 346-1446",0
JpiEm9aCfV7owN3cz9VsYw,"Water Me! Flower Shop","Water Me! Flower Shop - Near Southside - Chicago, IL",2,3,"Shopping, Flowers & Gifts, Florists, METADATA","1212 S Michigan Ave (between 13th St & Roosevelt Rd) Chicago, IL 60605 Neighborhood: Near Southside",,,Yes,,,,$$,,,,,,,,,,,,,,http://www.waterme.us,"(312) 986-8888",0
jPkbsGAke4HMHODgXM0Djg,Bockwinkel's,"Bockwinkel's - The Loop - Chicago, IL",65,4,"Food, Grocery, Restaurants, Delis, METADATA","222 N Columbus Dr (between Lower South Water & Water St) Chicago, IL 60601 Neighborhood: The Loop","Mon-Sun 7 am - 12 am",Yes,Yes,Street,Casual,No,$,,,Yes,No,,,,,,,No,,Yes,http://www.bockwinkels.com,"(312) 228-9920",12
jQ07EXdqUJ3o8Gg020dstA,"CaffÃ¨ RÅM","CaffÃ¨ RÅM - The Loop - Chicago, IL",85,4,"Food, Coffee & Tea, Gelato, METADATA","Hyatt Center Franklin & Monroe Chicago, IL 60606 Neighborhood: The Loop",,,Yes,Street,,,$,,,,,No,Free,,,,,,,Yes,http://www.cafferom.com,"(312) 379-0291",7
jqgFF-paoDXEf105IMUM_w,"Andy's Hair Studio","Andy's Hair Studio - Near Southside - Chicago, IL",5,4,"Beauty and Spas, Hair Salons, METADATA","1421 S Wabash Ave (at 14th St) Chicago, IL 60605 Neighborhood: Near Southside",,Yes,Yes,Street,,,$$,,,,,,,,,,,,,,,"(312) 341-9101",1
jr1oOb4SRVThQOL4Zos5mQ,"La Tan","La Tan - The Loop - Chicago, IL",6,3,"Beauty and Spas, Tanning, METADATA","123 W Madison Street Lowr Chicago, IL 60602 Neighborhood: The Loop",,,Yes,Street,,,$$,,,,,,,,,,,,,,,"(312) 332-1234",1
jRgbwWsq8i0cdjSLkSlwAw,"Lady Foot Locker","Lady Foot Locker - The Loop - Chicago, IL",2,1,"Shopping, Fashion, Shoe Stores, METADATA","211 S State St (between Adams St & Quincy St) Chicago, IL 60604 Neighborhood: The Loop",,,Yes,,,,,,,,,,,,,,,,,,,"(312) 427-1238",0
jsRvmUzeG4zw7ZVmAG2t_g,SculpTours,"SculpTours - South Loop - Chicago, IL",1,5,"Arts & Entertainment, Hotels & Travel, Tours, METADATA","Chicago, IL 60605","Mon-Sun 9 am - 5 pm",,,,,,,,,,,,,,,,,,,,http://www.sculptours.org,"(312) 805-2625",3
jsT3Yn7JuUFSDmdeAHwxyg,"Caribou Coffee","Caribou Coffee - The Loop - Chicago, IL",6,4,"Food, Coffee & Tea, METADATA","10 S La Salle Street Chicago, IL 60603 Neighborhood: The Loop",,,Yes,,,,$,,,,,Yes,,,,,,,,Yes,,"(312) 609-5108",0
jSzZSaOHk4DPKzk9FpDbEA,"Joel Singer Jewelry","Joel Singer Jewelry - The Loop - Chicago, IL",1,5,"Shopping, Jewelry, METADATA","29 E Madison St Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.singerjewelry.com/,"(312) 332-1475",1
jt-XXLfjbrTqMCwsCINZzQ,"Jimmy John's","Jimmy John's - The Loop - Chicago, IL",16,4,"Restaurants, Sandwiches, METADATA","216 W Washington St. (between Franklin St & Wells St) Chicago, IL 60606 Neighborhood: The Loop",,Yes,Yes,Street,Casual,No,$,No,Yes,Yes,No,Yes,,Lunch,No,,,No,,Yes,,"(312) 727-0227",1
jTe1D2GmoxHdZOA_5sLZgg,"Chicago Artists' Coalition","Chicago Artists' Coalition - CLOSED - The Loop - Chicago, IL",2,3,"Arts & Entertainment, METADATA","70 E Lake St Ste 230 (between Wabash Ave & Dearborn St) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.caconline.org,"(312) 781-0040",0
jTENv9ndQmpD2Rm4fxPISA,"Chicago Greeter","Chicago Greeter - The Loop - Chicago, IL",12,5,"Hotels & Travel, Tours, METADATA","77 E Randolph (between Dearborn St & Clark St) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.chicagogreeter.com/,"(312) 744-8000",3
JvQLQF7tMUYhI6oRJFB0xg,Accuvision,"Accuvision - The Loop - Chicago, IL",23,3,"Health and Medical, Optometrists, Shopping, Eyewear & Opticians, METADATA","321 N Michigan Ave Chicago, IL 60601 Neighborhood: The Loop","Mon, Thu 9 am - 7 pm Tue-Wed, Fri 9 am - 6 pm Sat 9 am - 4 pm",,Yes,Garage,,,$$$,,,,,,,,,,,,,Yes,http://www.accuvision.com,"(312) 263-0222",24
JvVLk1UAUjQipm5VL4Pv0w,"Code of Conduct","Code of Conduct - South Loop - Chicago, IL",16,5,"Beauty and Spas, Tattoo, Shopping, Fashion, METADATA","14 E 11th St (between State St & Holden Ct) Chicago, IL 60605 Neighborhood: South Loop","Mon-Sun 1 pm - 10 pm",,Yes,Street,,,$$,,,,,,,,,,,,,No,http://www.thecodeofconduct.com/,"(312) 929-2073",20
JwnXfTcwyIskzBqAsFI0JQ,"Panda Express","Panda Express - The Loop - Chicago, IL",5,3,"Restaurants, Chinese, METADATA","29 E Madison St (between Holden Ct & Wabash Ave) Chicago, IL 60602 Neighborhood: The Loop",,Yes,Yes,,Casual,Yes,$,No,,Yes,No,No,,,No,,,,,Yes,,"(312) 201-9866",0
JwSpQgmLK-hHb6lNX_WtQQ,Looptopia,"Looptopia - The Loop - Chicago, IL",21,2,"Local Flavor, METADATA","Chicago, IL 60601",,Yes,,,,,,,,,,,,,,,,,,,http://www.looptopia.com,,1
Jw_CkW3EErBDkoGG8_10VQ,"Advanced Resources","Advanced Resources - The Loop - Chicago, IL",10,4,"Professional Services, Employment Agencies, METADATA","200 W Jackson Blvd Ste 1700 (between Franklin St & Wells St) Chicago, IL 60606 Neighborhood: The Loop","Mon 7:30 am - 5:30 pm",,,,,,,,,,,,,,,,,,,,,"(312) 422-9333",42
JXH9qzmaVlzql48kIVucbw,"Millennium Park Plaza","Millennium Park Plaza - The Loop - Chicago, IL",13,2,"Home Services, Real Estate, Apartments, METADATA","151 N Michigan Ave (at Randolph St) Chicago, IL 60601 Neighborhood: The Loop",,,Yes,,,,,,,,,,,,,,,,,,,"(312) 616-6000",13
JxQb5yNjzXFCUGbNfPODAQ,"Wabash Diamond Co","Wabash Diamond Co - The Loop - Chicago, IL",3,3,"Shopping, Jewelry, METADATA","2 N Wabash Ave Chicago, IL 60602 Neighborhood: The Loop",,,Yes,,,,$$$,,,,,,,,,,,,,Yes,,"(312) 251-9900",3
jxuH7pXBRP2AeYl3iZVM7g,"Pret A Manger","Pret A Manger - The Loop - Chicago, IL",14,4,"Restaurants, Delis, Sandwiches, METADATA","225 N Michigan Ave (between Wacker Pl & Lake St) Chicago, IL 60601 Neighborhood: The Loop","Mon-Fri 7 am - 7 pm",Yes,Yes,,Casual,No,$,No,,Yes,No,No,No,,No,Average,,No,,,http://www.pret.com/us/find_a_pret/,"(312) 819-3298",2
JYdgrTSiQepi_YqLx__0qA,"Garrett Popcorn Shops","Garrett Popcorn Shops - The Loop - Chicago, IL",115,4,"Food, Specialty Food, Shopping, Flowers & Gifts, METADATA","26 W Randolph St (between State St & Wabash Ave) Chicago, IL 60601 Neighborhood: The Loop","Mon-Thu 10 am - 8 pm Fri-Sat 10 am - 9 pm Sun 11 am - 8 pm",,Yes,Street,,,$,,,,,,,,,,,,,Yes,http://www.garrettpopcorn.com,"(312) 201-0511",4
jYdl3hODJBd1okUT_3jh-A,"Hunt Kevin, MD","Hunt Kevin, MD - The Loop - Chicago, IL",15,5,"Health and Medical, Doctors, Internal Medicine, METADATA","111 W. Washington Ave Ste 1801 (between Clark St & La Salle St) Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.loopinternalmedicine.com,"(312) 726-8800",4
jYGxGOJtnvry8OaSqML57w,"Accelerated Rehabilitation Centers","Accelerated Rehabilitation Centers - The Loop - Chicago, IL",1,5,"Health and Medical, Physical Therapy, METADATA","8 S Michigan Ave Ste 210 (between Madison St & Monroe St) Chicago, IL 60603 Neighborhood: The Loop","Mon-Wed 7 am - 6 pm Thu 7 am - 5 pm",,,,,,,,,,,,,,,,,,,,http://www.acceleratedrehab.com,"(312) 980-4775",0
JzHbxRPZoE4n1Qq8yNU2ag,Chase,"Chase - Near West Side - Chicago, IL",5,2,"Financial Services, Banks & Credit Unions, METADATA","300 S Riverside (between Van Buren St & Jackson Blvd) Chicago, IL 60606 Neighborhood: Near West Side",,,,,,,,,,,,,,,,,,,,,http://chase.com,"(312) 906-9875",2
Jzt4-3tp0jOgpBcHoFzoaQ,CVS,"CVS - The Loop - Chicago, IL",9,3,"Shopping, Drugstores, METADATA","137 S State St (between Adams St & Marble Pl) Chicago, IL 60603 Neighborhood: The Loop",,,Yes,,,,$$,,,,,,,,,,,,,,http://www.cvs.com,"(312) 609-1215",2
jZwRQmiplPC5lyn05CqXgw,"Priya Setty, DDS","Priya Setty, DDS - The Loop - Chicago, IL",22,5,"Health and Medical, Dentists, Oral Surgeons, General Dentistry, METADATA","223 W Jackson Blvd Ste 1106 (between Franklin St & Wells St) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 880-1400",3
J_Bj4er_CiQPZ3hd4b-CHQ,"Minute Clinic","Minute Clinic - The Loop - Chicago, IL",12,5,"Health and Medical, Medical Centers, METADATA","137 S State St (between Marble Pl & Adams St) Chicago, IL 60603 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://minuteclinic.com/en/USA/,"(312) 609-1215",1
K1oPjrLkWMxYNDNR-Zh7IQ,"Originals Hair Designers & Spa the","Originals Hair Designers & Spa the - The Loop - Chicago, IL",2,3,"Beauty and Spas, Hair Salons, METADATA","134 N Wells St Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 236-3871",0
k6QOSLR_6HEOqPjwg2KE1g,"Fred Astaire Dance Studio","Fred Astaire Dance Studio - The Loop - Chicago, IL",6,4,"Arts & Entertainment, Performing Arts, Active Life, Fitness & Instruction, Dance Studios, METADATA","200 N Michigan Ave (between Lake St & Wacker Pl) Chicago, IL 60601 Neighborhood: The Loop",,No,,,,,,,,,,,,,,,,,,,http://www.fredastaire.com/,"(312) 263-6505",2
k7nXrhac88zD1n8deIoIaA,Starbucks,"Starbucks - South Loop - Chicago, IL",23,3,"Food, Coffee & Tea, METADATA","31 E Roosevelt Rd (between Plymouth Ct & State St) Chicago, IL 60605 Neighborhood: South Loop",,,Yes,Street,,,$$,,,,,Yes,Free,,,,,,,Yes,,"(312) 431-1988",2
k7wldp_KyN6RDiMK86fzGw,"Millennium Periodontics","Millennium Periodontics - The Loop - Chicago, IL",9,5,"Health and Medical, Dentists, Periodontists, METADATA","223 W Jackson Blvd Ste 1275 (between Franklin St & Wells St) Chicago, IL 60606 Neighborhood: The Loop","Mon, Wed-Fri 8:30 am - 4:30 pm Tue 8:30 am - 1 pm",,,,,,,,,,,,,,,,,,,,http://www.millenniumperiodontics.â€¦,"(312) 588-0112",12
kad0yTdxyBRSIzGNuJGmDw,"Designs by Rosa","Designs by Rosa - The Loop - Chicago, IL",13,4,"Shopping, Flowers & Gifts, Florists, METADATA","140 S Wabash Ave Chicago, IL 60603 Neighborhood: The Loop","Mon-Fri 8 am - 6:30 pm",,Yes,Street,,,$$,,,,,,,,,,,,,Yes,http://www.designsbyrosa.com/,"(312) 759-0607",1
Karumj1DrAOMxJ7E5zW02w,"TCF Bank DePaul Center LOOP","TCF Bank DePaul Center LOOP - CLOSED - The Loop - Chicago, IL",2,2,"Local Services, METADATA","333 S State St (between Jackson Blvd & Van Buren St) Chicago, IL 60604 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 786-1072",2
kbGBOi-iwuETmNUoC9EseQ,"Trotter's To Go Express","Trotter's To Go Express - CLOSED - The Loop - Chicago, IL",6,4,"Restaurants, Sandwiches, METADATA","200 W Monroe Ave Chicago, IL 60606 Neighborhood: The Loop",,,Yes,,,No,$$,,,Yes,,,,,,,,,,,http://www.charlietrotters.com/togâ€¦,"(312) 499-0640",1
kbtisZOD6By-10jvCXgpoA,"Corner Bakery Cafe","Corner Bakery Cafe - The Loop - Chicago, IL",37,3,"Event Planning & Services, Caterers, Restaurants, Breakfast & Brunch, Sandwiches, METADATA","360 N Michigan Ave (between Lower Wacker Dr & Wacker Dr) Chicago, IL 60601 Neighborhood: The Loop","Mon-Sat 6:30 am - 8:30 pm Sun 6:30 am - 7 pm",Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,No,,No,"Very Loud",Casual,No,No,,,"(312) 236-2400",1
kbxgwzeEkDEi4g8a0xa_7g,"US Post Office","US Post Office - The Loop - Chicago, IL",26,2,"Public Services & Government, Post Offices, METADATA","211 S Clark St Chicago, IL 60604 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.usps.com,"(312) 427-0016",3
KbZ9cSMoAIsTWASs6m5mJw,"Willis Tower","Willis Tower - The Loop - Chicago, IL",464,4,"Public Services & Government, Landmarks & Historical Buildings, METADATA","233 S Wacker Dr (between Adams St & Wells St) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.willistower.com/,"(312) 875-9696",41
Kc77QYobsr1E4Wc3UOTfBA,Starbucks,"Starbucks - The Loop - Chicago, IL",18,4,"Food, Coffee & Tea, METADATA","105 W Adams St (between Clark St & La Salle St) Chicago, IL 60603 Neighborhood: The Loop",,,Yes,,,,$$,,,,,No,Free,,,,,,,Yes,http://www.starbucks.com,"(312) 855-0099",5
kCOXYG119YKaDZOwvqM5UQ,"Brooks Brothers","Brooks Brothers - River West - Chicago, IL",13,5,"Shopping, Fashion, Men's Clothing, Women's Clothing, METADATA","209 S La Salle St (between Adams St & Quincy St) Chicago, IL 60604 Neighborhoods: River West, Near West Side",,,Yes,,,,$$$,,,,,,,,,,,,,Yes,http://brooksbrothers.com,"(312) 263-0100",3
kcsLq3hPJ4ImZZizUIIGKw,"Diana's Nail and Spa","Diana's Nail and Spa - The Loop - Chicago, IL",51,3,"Beauty and Spas, Nail Salons, Hair Removal, METADATA","175 N Franklin (between Lake St & Randolph St) Chicago, IL 60606 Neighborhood: The Loop","Mon-Fri 9:30 am - 7 pm Sat 10 am - 5 pm",,Yes,Street,,,$,,,,,,,,,,,,,No,http://www.diananailspa.com,"(312) 332-2662",40
kD5GSsbyztABNB2-jMYRFg,"Brazilian Bikini Waxing By Diana","Brazilian Bikini Waxing By Diana - The Loop - Chicago, IL",7,3,"Beauty and Spas, Nail Salons, Hair Removal, METADATA","175 N Franklin (between Monroe St & Couch Pl) Chicago, IL 60606 Neighborhood: The Loop",,,Yes,,,,$$,,,,,,,,,,,,,Yes,http://www.diananail.com,"(312) 332-2665",2
KdTYm6S6PyIIEfYHHONZkw,"Heaven On Seven On Wabash","Heaven On Seven On Wabash - The Loop - Chicago, IL",157,4,"Restaurants, Cajun/Creole, Southern, METADATA","111 N Wabash Ave Ste 700 Chicago, IL 60602 Neighborhood: The Loop","Mon-Fri 9 am - 4 pm Sat 10 am - 3 pm",No,No,,Casual,Yes,$$,Yes,No,Yes,Yes,No,No,Lunch,"Full Bar",Average,Casual,No,,Yes,http://www.heavenonseven.com,"(312) 263-6443",14
